player_key,career_ppg,career_min_pg,career_start_rate,career_xgi90
157668,0.5333333333333333,20.48,0.21333333333333335,0.09920099297254469
158499,1.8344370860927153,51.82119205298013,0.5298013245033113,0.2068785589152223
158534,1.3893805309734513,60.67256637168141,0.6548672566371682,0.20895678530059653
158983,0.7142857142857143,19.133928571428573,0.16964285714285715,0.0949279257626781
159506,2.1238938053097347,55.51327433628319,0.6283185840707964,0.07766595962608702
159533,1.48,26.48,0.2,0.6375294046162806
160987,0.0,0.0,0.0,
164484,0.0,0.0,0.0,
164511,0.6756756756756757,13.621621621621621,0.16216216216216217,0.27907299999999996
164555,1.4955752212389382,55.823008849557525,0.6106194690265486,0.08307603246104105
165152,0.0,0.0,0.0,
165153,0.8602150537634409,14.10752688172043,0.13978494623655913,1.4406738884917476
165183,0.9459459459459459,46.486486486486484,0.5135135135135135,0.03866666666666667
165659,0.7079646017699115,25.150442477876105,0.26548672566371684,0.12143706533192836
165809,3.033112582781457,67.88079470198676,0.7417218543046358,0.26717980078038966
166324,0.0,0.0,0.0,
166325,0.02702702702702703,0.16216216216216217,0.0,0.0
166477,2.1486486486486487,62.66891891891892,0.6756756756756757,0.0946379453962614
166989,2.3245033112582782,58.40397350993378,0.609271523178808,0.1812673190169432
167074,1.6357615894039734,46.33112582781457,0.5165562913907285,0.1097710390369834
167191,0.05405405405405406,1.162162162162162,0.0,0.104
167199,1.9115044247787611,52.8141592920354,0.5663716814159292,0.13983905325707988
167512,0.5405405405405406,12.837837837837839,0.13513513513513514,0.021070869429078386
167767,0.0,0.0,0.0,
167878,1.0,36.62162162162162,0.35135135135135137,0.08445290549446023
167887,1.5135135135135136,47.351351351351354,0.43243243243243246,0.05767235186933354
167888,0.21621621621621623,7.297297297297297,0.08108108108108109,0.0
168035,0.2972972972972973,10.891891891891891,0.10810810810810811,0.11425358749196832
168090,0.18666666666666668,5.986666666666666,0.06666666666666667,0.14306940082927191
168172,0.0,0.0,0.0,
168281,0.6933333333333334,26.48,0.28,0.022231314285714284
168547,0.0,0.0,0.0,
168580,0.5135135135135135,10.216216216216216,0.10810810810810811,0.19661388053727094
168636,1.065217391304348,9.173913043478262,0.043478260869565216,1.0805515748835328
168765,0.05405405405405406,0.3783783783783784,0.0,0.0
168991,1.2980132450331126,28.655629139072847,0.2980132450331126,0.43304454582872853
169187,3.7610619469026547,65.41592920353982,0.7168141592920354,0.309757278915809
169359,0.2582781456953642,4.6158940397351,0.046357615894039736,0.11581932905944635
169432,1.7837837837837838,34.567567567567565,0.32432432432432434,0.6718561805131709
169528,2.3973509933774833,72.29801324503312,0.8013245033112583,0.10386425971609624
169593,0.006622516556291391,0.019867549668874173,0.0,0.0
170137,0.88,14.786666666666667,0.14666666666666667,0.18380744864288953
171101,1.2222222222222223,42.791666666666664,0.4583333333333333,0.05878457816211432
171287,1.2582781456953642,28.76158940397351,0.2781456953642384,0.11298115728772681
171314,2.4503311258278146,58.75496688741722,0.6423841059602649,0.07811831288124392
171317,3.1621621621621623,80.4054054054054,0.8918918918918919,0.12253152368452452
171422,0.0,0.0,0.0,
171771,1.2266666666666666,57.346666666666664,0.6133333333333333,0.03867287735849057
172453,1.4324324324324325,26.37837837837838,0.32432432432432434,0.39064433777971
172567,1.8,47.57333333333333,0.52,0.1273215471613472
172632,1.2133333333333334,33.346666666666664,0.36,0.18800951708439909
172649,2.609271523178808,65.56291390728477,0.7284768211920529,0.0014230909090909092
172780,2.562913907284768,42.65562913907285,0.46357615894039733,0.5115911346380672
172782,2.081081081081081,60.351351351351354,0.5945945945945946,0.17331887747209684
172841,1.68,35.6,0.3466666666666667,0.31320650293366037
172850,0.9469026548672567,21.309734513274336,0.21238938053097345,0.2584853607815899
172912,0.7272727272727273,26.09090909090909,0.24242424242424243,0.0379186046511628
173268,0.9375,48.1875,0.5,0.0011111111111111111
173271,0.875,29.4375,0.25,0.08899731727483748
173399,0.0,0.0,0.0,
173515,2.081081081081081,28.0,0.24324324324324326,0.34020065696327795
173807,0.35135135135135137,9.972972972972974,0.02702702702702703,0.26594430304657746
173818,0.7837837837837838,16.56756756756757,0.16216216216216217,0.33211134748081905
173821,0.0,0.0,0.0,
173879,1.6428571428571428,19.857142857142858,0.07142857142857142,1.0361842105263157
173904,0.37333333333333335,12.32,0.10666666666666667,0.033395899620071605
173954,0.22666666666666666,3.8,0.02666666666666667,0.06775977400977401
174292,3.3076923076923075,53.46153846153846,0.5384615384615384,0.6706346750193665
174310,2.4864864864864864,35.945945945945944,0.40540540540540543,0.38787274602686517
174592,1.3513513513513513,28.18918918918919,0.2972972972972973,1.1376404302059304
174594,1.9189189189189189,26.35135135135135,0.21621621621621623,1.0920486601772363
174595,0.0,0.0,0.0,
174874,2.4834437086092715,77.83443708609272,0.8543046357615894,0.07830001377559856
174932,0.06666666666666667,0.9733333333333334,0.0,0.0
175592,0.2702702702702703,7.837837837837838,0.05405405405405406,0.1994031505573669
175941,0.0,0.0,0.0,
176297,2.7019867549668874,43.43046357615894,0.4768211920529801,0.420100595400852
176413,0.52,10.733333333333333,0.06666666666666667,0.5525044698624081
177815,2.2933333333333334,50.58,0.5666666666666667,0.7107277754595788
178173,0.0,0.0,0.0,
178186,4.602649006622516,83.05960264900662,0.9205298013245033,0.3813091771490702
178301,4.920529801324503,77.39735099337749,0.8741721854304636,0.49635415349711315
179018,2.168141592920354,40.415929203539825,0.4336283185840708,0.32448618121600886
179268,2.2847682119205297,59.973509933774835,0.6556291390728477,0.1440395884694074
179458,1.6266666666666667,29.92,0.24,0.3120953042329438
179519,1.1727272727272726,39.654545454545456,0.39090909090909093,0.06320281193427274
180135,1.9403973509933774,46.63576158940398,0.4768211920529801,0.5396874373683175
180151,0.0,0.0,0.0,
180184,0.12,2.1866666666666665,0.013333333333333334,0.47369200000000006
180736,2.0927152317880795,48.17218543046358,0.5231788079470199,0.06773987603990177
180804,0.7866666666666666,37.61333333333334,0.41333333333333333,0.06105861837090594
180974,2.198675496688742,54.83443708609271,0.5827814569536424,0.18939772893598134
181284,0.6066666666666667,11.213333333333333,0.08666666666666667,0.8566615484442244
183656,0.6099290780141844,9.893617021276595,0.0851063829787234,0.7160987309928111
183751,0.10666666666666667,1.4666666666666666,0.0,0.3256696428571429
184029,3.8940397350993377,65.65562913907284,0.7218543046357616,0.42347570395698425
184193,0.0,0.0,0.0,
184254,2.3716814159292037,74.070796460177,0.8230088495575221,0.00043010752688172043
184341,1.2119205298013245,24.52317880794702,0.23841059602649006,0.25323713438284434
184349,1.2384105960264902,21.158940397350992,0.2185430463576159,0.33190261101137525
184386,0.4909090909090909,26.10909090909091,0.2545454545454545,0.08313338691369841
184667,1.1689189189189189,28.72972972972973,0.28378378378378377,0.08121768118329142
184704,0.28,15.08,0.17333333333333334,0.051898158179848324
184754,1.8211920529801324,34.62251655629139,0.2913907284768212,0.30787479156464154
185253,0.08620689655172414,3.0517241379310347,0.0,0.1241327139819245
189776,0.0,0.0,0.0,
191866,1.403973509933775,38.58940397350993,0.423841059602649,0.9472859316465203
192290,0.16,10.893333333333333,0.10666666666666667,0.029509597346876863
